Identifier,Country name,Series code,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
12927,Lao PDR,SP.POP.TOTL,0,0,4192414,4312348,4434570,4557216,4677981,4795112,4907960,5016576,5120845,5220920,5317060,5408912,5496700,5582028,5667055,5753341,5841572,5931385,6022001,6112143,6200894,..
12928,Lebanon,SP.POP.TOTL,0,0,2948372,3026061,3130785,3249799,3364891,3462974,3539137,3597350,3644171,3690033,3742329,3802903,3868504,3935421,3998042,4052420,4097457,4134872,4166915,4196990,4227597,..
12929,Liberia,SP.POP.TOTL,0,0,2127098,2091355,2054179,2030591,2039922,2094591,2203809,2360511,2540835,2710963,2847290,2939296,2996082,3037412,3092721,3182539,3313718,3477197,3658460,3835929,3994122,..
12930,Libya,SP.POP.TOTL,0,0,4334459,4421885,4509970,4598629,4687106,4775009,4862665,4951076,5041233,5134324,5231189,5331311,5434293,5541062,5652797,5769709,5893738,6023053,6149620,6262667,6355112,..
12931,St. Lucia,SP.POP.TOTL,0,0,134100,136000,137151,139908,142689,145437,147062,149666,151952,153703,155996,157897,159133,160620,162434,164791,166838,168338,170204.560104149,172091.816941196,174000,..
12932,Low income,SP.POP.TOTL,0,0,505125668,518313871.286705,531582376.344224,544929574.09304,558462532.613689,572270586,586218251.061748,600367178.222615,614694469.417267,629154888.856096,643709522.5,658363836.193609,673150297.271937,688058562.733708,703067266.3577,718159454.214286,733301564.409459,748540606.198945,764009535.318807,779877024.580035,796261359.618567,..
12933,Liechtenstein,SP.POP.TOTL,0,0,28986,29370,29760,30154,30549,30941,31328,31710,32090,32470,32853,33239,33626,34006,34365,34696,34995,35266,35521,35772,36032,..
12934,Sri Lanka,SP.POP.TOTL,0,0,17337048,17542866,17740936,17925624,18089720,18229498,18340596,18428257,18510095,18610110,18745084,18921794,19134096,19369853,19610604,19842536,20062070,20272269,20473799,20669142,20859949,..
12935,Lower middle income,SP.POP.TOTL,0,0,1752202971.90342,1788576804.58525,1824284150.23324,1860074122.85763,1895322845.54529,1930501219.69207,1965919892.37187,2001543944.06099,2037189419.9796,2072902664.96688,2108745666.93651,2144386334.83945,2179734117.18126,2214931884.4886,2249948384.72639,2284739301.42789,2320130220.59891,2355546143.57841,2391505688.71652,2428089995.64501,2465074764.66102,..
12936,Low & middle income,SP.POP.TOTL,0,0,4293468935.90342,4371415044.46487,4446000861.6007,4519772689.10391,4592947007.71336,4665997499.67177,4739169824.27447,4812744865.93706,4885941606.24697,4958197748.63337,5030206052.18169,5100373199.24612,5169007176.54477,5236992638.25454,5304415071.54238,5371585794.13603,5438995062.00837,5506189733.77736,5574219257.59544,5643217379.04199,5713504824.78436,..
12937,Lesotho,SP.POP.TOTL,0,0,1639177,1669190,1699284,1729896,1761558,1794531,1829222,1865218,1900962,1934337,1963878,1988983,2010261,2028976,2047006,2065752,2085561,2106128,2127412,2149201,2171318,..
12938,Lithuania,SP.POP.TOTL,0,0,3698000,3704000,3700000,3683000,3658000,3632000,3605000,3580000,3555000,3531000,3499536,3481292,3469070,3454205,3435591,3414304,3394082,3375618,3358115,3339456,3320656,..
12939,Luxembourg,SP.POP.TOTL,0,0,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,505831,..
12940,Latvia,SP.POP.TOTL,0,0,2670700,2662000,2632000,2586000,2548000,2515000,2491000,2450000,2410000,2390000,2372000,2359000,2338000,2325342,2312819,2300512,2287948,2276100,2266094,2254834,2242916,..
12941,"Macao SAR, China",SP.POP.TOTL,0,0,359709,369493,377886,385193,391906,398426,404808,411050,417435,424292,431867,440265,449472,459456,470127,481390,493267,505709,518463,531195,543656,..
12942,St. Martin (French part),SP.POP.TOTL,0,0,30036,31821,32892,33238,33098,32712,32102,31304,30358,29305,28384,27782,27450,27363,27514,27906,28414,28905,29376,29820,30235,..
12943,Morocco,SP.POP.TOTL,0,0,24781105,25237951,25679802,26107772,26523600,26928600,27323664,27708647,28082684,28444414,28793236,29129204,29453931,29770316,30082152,30392473,30702084,31011199,31321453,31634524,31951412,..
12944,Monaco,SP.POP.TOTL,0,0,30896,31330,31745,32154,32574,33014,33485,33974,34444,34840,35126,35288,35341,35323,35282,35260,35267,35295,35336,35377,35407,..
12945,Moldova,SP.POP.TOTL,0,0,3696000,3706000,3709000,3705000,3694000,3675099,3667748,3659655,3652771,3646999,3639588,3631460,3623059,3612869,3603934,3595182,3585520,3576904,3570107,3565603,3562062,..
12946,Madagascar,SP.POP.TOTL,0,0,11280625,11620718,11974724,12343496,12728117,13129227,13547271,13981666,14430739,14892172,15364272,15846412,16338968,16842482,17357913,17885967,18426870,18980391,19546282,20124150,20713819,..
12947,Maldives,SP.POP.TOTL,0,0,219474,225709,231756,237606,243256,248712,253960,259002,263867,268600,273236,277791,282266,286665,290988,295240,299419,303539,307632,311739,315885,..
12948,Mexico,SP.POP.TOTL,0,0,84306602,85923799,87523328,89109703,90691331,92272749,93858373,95441345,97001933,98513690,99959594,101329543,102634153,103902569,105175967,106483757,107835259,109220753,110627158,112033369,113423047,..
12949,Marshall Islands,SP.POP.TOTL,0,0,47288,48469,49369,50040,50565,51008,51389,51697,51930,52080,52145,52131,52066,51992,51968,52037,52210,52487,52880,53396,54038,..
12950,Middle income,SP.POP.TOTL,0,0,3788343267.90342,3853101173.17816,3914418485.25648,3974843115.01087,4034484475.09967,4093726913.67177,4152951573.21272,4212377687.71445,4271247136.8297,4329042859.77728,4386496529.68169,4442009363.05251,4495856879.27283,4548934075.52083,4601347805.18468,4653426339.92174,4705693497.59891,4757649127.57841,4810209722.27663,4863340354.46195,4917243465.1658,..
12951,"Macedonia, FYR",SP.POP.TOTL,0,0,1909353,1922774,1934265,1944343,1953874,1963484,1973283,1982994,1992404,2001178,2009091,2016075,2022255,2027819,2033039,2038109,2043091,2047922,2052524,2056769,2060563,..
12952,Mali,SP.POP.TOTL,0,0,8672868,8861362,9076261,9313042,9564231,9824510,10092753,10371338,10662517,10969725,11295324,11639798,12001887,12380104,12772264,13176642,13592796,14020786,14459990,14909813,15369809,..
12953,Malta,SP.POP.TOTL,0,0,360000,363193.424486234,366584.961844492,370179.619810482,373982.737778471,378000,380000,383000,385000,388000,390000,393028,395969,398582,401268,403837,406408,409050,411950,413290,412961,..
12954,Myanmar,SP.POP.TOTL,0,0,39268304,39855885,40425088,40985963,41552659,42133199,42735941,43352191,43952526,44496687,44957660,45323903,45609292,45843675,46070248,46321162,46605278,46915826,47250315,47601374,47963012,..
12955,Middle East & North Africa,SP.POP.TOTL,0,0,225408451.903416,231091051.846606,236418422.499881,241597911.802579,246694608.013149,251756454.086396,256869972.500331,261991701.321684,267110960.708184,272223960.477883,277413759.293994,282557047.157542,287764353.594954,292982527.937072,298274691.781023,303593040.427887,309007470.148506,314496566.481322,320030113.074644,325624696.616062,331263899.869422,..
12956,Montenegro,SP.POP.TOTL,0,0,608816,617144,625630,633443,639542,643227,644121,642533,639309,635689,632606,630299,628594,627500,626912,626739,627074,627962,629185,630435,631490,..
12957,Mongolia,SP.POP.TOTL,0,0,2192553,2226469,2251861,2271236,2288370,2306131,2325369,2345618,2366895,2388862,2411369,2434515,2458853,2485177,2514462,2547339,2584143,2624509,2667474,2711659,2756001,..
12958,Northern Mariana Islands,SP.POP.TOTL,0,0,43973,46727,49456,52161,54852,57517,60173,62766,65138,67075,68432,69184,69393,69105,68404,67381,66006,64349,62707,61473,60917,..
12959,Mozambique,SP.POP.TOTL,0,0,13547076,13867422,14318167,14854590,15409381,15933452,16412893,16862385,17295521,17735992,18200656,18691461,19200021,19721009,20246287,20770013,21290952,21811326,22332900,22858607,23390765,..
12960,Mauritania,SP.POP.TOTL,0,0,1995548,2050456,2107590,2166948,2228453,2292053,2357678,2425374,2495316,2567741,2642743,2720367,2800333,2882003,2964526,3047249,3129959,3212672,3295254,3377630,3459773,..
12961,Mauritius,SP.POP.TOTL,0,0,1057000,1066655.85521598,1081000,1097000,1113000,1122457,1133996,1148284,1160421,1175267,1186873,1199881,1210196,1222811,1233386,1243253,1252987,1260692,1268854,1275323,1281214,..
12962,Malawi,SP.POP.TOTL,0,0,9380892,9583696,9681728,9721620,9772164,9883350,10070605,10319125,10612353,10922265,11228756,11529337,11833102,12144945,12472794,12822587,13195329,13589404,14005113,14442290,14900841,..
12963,Malaysia,SP.POP.TOTL,0,0,18208562,18707774,19204087,19701263,20205446,20720810,21247102,21781499,22322448,22867698,23414909,23964621,24515323,25060184,25590453,26100241,26586287,27051142,27502008,27949395,28401017,..
12964,Mayotte,SP.POP.TOTL,0,0,92413,97901,103795,109918,116028,121949,127624,133089,138384,143585,148753,153887,158983,164101,169315,174681,180217,185922,191805,197870,204114,..
12965,Namibia,SP.POP.TOTL,0,0,1414830,1465201,1512524,1558055,1603865,1651352,1700975,1751872,1802579,1851034,1895839,1936399,1973408,2008342,2043339,2079951,2118653,2158984,2200422,2242078,2283289,..
12966,New Caledonia,SP.POP.TOTL,0,0,168000,172166.996377926,176723.789726221,181695.688344084,187110.74122928,193000,197000,201641.744874765,205000,209214,213230,217324,221490,225735,230068,234393,238459,242400,246705,250325.927542474,254000,..
12967,Niger,SP.POP.TOTL,0,0,7788198,8036341,8299868,8578542,8871631,9178575,9499892,9835945,10185812,10548219,10922421,11308134,11706182,12118322,12546945,12993884,13460138,13945662,14450007,14972257,15511953,..
12968,Nigeria,SP.POP.TOTL,0,0,97552057,99986136,102444773,104931559,107452627,110014688,112618306,115268715,117983368,120784408,123688536,126704722,129832447,133067097,136399438,139823340,143338939,146951477,150665730,154488072,158423182,..
12969,Nicaragua,SP.POP.TOTL,0,0,4120797,4219176,4323263,4430182,4535802,4637040,4733164,4824799,4911886,4994730,5073704,5148635,5219724,5288271,5356012,5424336,5493527,5563654,5635577,5710230,5788163,..
12970,Niue,SP.POP.TOTL,0,0,2333,2292,2260,2233,2204,2168,2123,2069,2011.0000000000002,1953,1900,1852,1809,1768,1728,1686,1643,1598,1555,1511,1468,..
12971,Netherlands,SP.POP.TOTL,0,0,14952000,15070000,15178000,15279096.9549194,15381133,15460000,15517000,15607000,15698000,15805000,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16612213,..
12972,Norway,SP.POP.TOTL,0,0,4241500,4261700,4286400,4312000,4336600,4360000,4381000,4404100,4432000,4460000,4491000,4513000,4538000,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4885240,..
12973,Nepal,SP.POP.TOTL,0,0,19081064,19554170,20042806,20546441,21064150,21594872,22137784,22691788,23255046,23825372,24400606,24980184,25562573,26143530,26717875,27281945,27833665,28373838,28905358,29432743,29959364,..
12974,Nauru,SP.POP.TOTL,0,0,9157,9354,9544,9719,9863,9970,10033,10058,10056,10046,10041,10046,10057,10075,10094,10114,10133,10154,10180,10212,10255,..
12975,New Zealand,SP.POP.TOTL,0,0,3448000,3495100,3531700,3572200,3620100,3673400,3732000,3781400,3815000,3835100,3857800,3880500,3948500,4027200,4087500,4133900,4184600,4228300,4268900,4315800,4367800,..
12976,Oman,SP.POP.TOTL,0,0,1868055,1947042,2031377,2113398,2182619,2232018,2258730,2266469,2262969,2259398,2264163,2279171,2302874,2335967,2378336,2429510,2490620,2561187,2636963,2712141,2782435,..
12977,Pakistan,SP.POP.TOTL,0,0,111844679,114970102,118010303,121029915,124121817,127346713,130737306,134255952,137808222,141261069,144522192,147557907,150407242,153139895,155860066,158645463,161513324,164445596,167442258,170494367,173593383,..
12978,Panama,SP.POP.TOTL,0,0,2415926,2466083,2517356,2569672,2622903,2676926,2731717,2787228,2843276,2899636,2956126,3012635,3069123,3125565,3181969,3238321,3294583,3350673,3406487,3461901,3516820,..
12979,Peru,SP.POP.TOTL,0,0,21685537,22122065,22553275,22980182,23404523,23827163,24248671,24667356,25079136,25478577,25861887,26228274,26579252,26916342,27242033,27558769,27866387,28166078,28463338,28765162,29076512,..
12980,Philippines,SP.POP.TOTL,0,0,61628668,63146876,64659225,66173874,67703053,69255386,70831419,72427130,74040838,75669587,77309965,78964389,80630416,82293990,83936698,85546427,87116275,88652631,90173139,91703090,93260798,..
12981,Palau,SP.POP.TOTL,0,0,15089,15471,15894,16345,16804,17254,17694,18122,18522,18876,19172,19402,19573,19698,19803,19906,20011,20118,20228,20346,20472,..
12982,Papua New Guinea,SP.POP.TOTL,0,0,4157654,4261537,4368815,4479959,4595463,4715617,4840693,4970478,5104153,5240560,5378824,5518586,5659946,5803029,5948135,6095437,6244916,6396307,6549268,6703361,6858266,..
12983,Poland,SP.POP.TOTL,0,0,38118800,38244400,38364700,38459000,38543600,38587600,38618000,38650000,38666145,38658000,38453757,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38187488,..
12984,Puerto Rico,SP.POP.TOTL,0,0,3537000,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3814413,3837768,3858272,3876637,3893931,3910722,3926744,3941235,3954553,3967288,3978702,..
12985,"Korea, Dem. Rep.",SP.POP.TOTL,0,0,20143212,20466180,20804249,21145052,21471407,21770898,22038893,22278723,22495715,22698674,22894095,23083419,23264576,23436550,23597383,23745941,23882465,24008606,24126329,24238179,24346229,..
12986,Portugal,SP.POP.TOTL,0,0,9896000,9935000,9963000,9974000,9998000,10027000,10055000,10089000,10129000,10174000,10225836,10292999,10368403,10441075,10501970,10549424,10584344,10608335,10622413,10632482,10642841,..
12987,Paraguay,SP.POP.TOTL,0,0,4243860,4354331,4464780,4575121,4685320,4795365,4905150,5014650,5124050,5233615,5343539,5453921,5564709,5675754,5786836,5897816,6008597,6119295,6230242,6341892,6454548,..
12988,French Polynesia,SP.POP.TOTL,0,0,195383,199464,203481,207494,211583,215798,220172,224667,229171,233532,237638,241448,245000,248357,251622,254870,258119,261345,264541,267685,270764,..
12989,Qatar,SP.POP.TOTL,0,0,473722,482926,488204,491420,495126,501371,512422,528787,548828,569870,590957,608057,624173,653500,715146,820986,978336,1178192,1396060,1597765,1758793,..
12990,Romania,SP.POP.TOTL,0,0,23207000,23185000,22789000,22755000,22731000,22681000,22608000,22554000,22503000,22457994,22443000,22132000,21803129,21742013,21684890,21634371,21587666,21546873,21513622,21480401,21442012,..
12991,Russian Federation,SP.POP.TOTL,0,0,148292000,148624000,148689000,148520000,148336000,148141000,147739000,147304000,146899000,146309000,146303000,145949580.335128,145299690.295609,144599446.748596,143849574.208616,143150000,142500000,142100000,141950000,141850000,141750000,..
12992,Rwanda,SP.POP.TOTL,0,0,7109538,6871192,6452688,5984449,5648306,5570206,5803830,6297733,6944116,7582861,8098344,8456968,8696378,8857859,9009655,9201727,9441406,9710531,10004092,10311275,10624005,..
12993,South Asia,SP.POP.TOTL,0,0,1122835469,1146816153.2867,1169954532.34422,1193273391.09304,1216536841.61369,1240080994,1263809018.9523,1287767888.33746,1311864087.55862,1335966631.35358,1359978470.5,1383441166.29761,1406364874.85824,1428733472.28523,1450545174.30307,1471800361.21429,1493299468.85986,1514449958.29603,1535791297.96069,1557437807.75111,1579469720.12327,..
12994,Saudi Arabia,SP.POP.TOTL,0,0,16139053,16669764,17189075,17679720,18117969,18491845,18786467,19020639,19256649,19578923,20045276,20681576,21463072,22334371,23213767,24041116,24799436,25504176,26166639,26809105,27448086,..
12995,Sudan,SP.POP.TOTL,0,0,26494169,27159893,27865979,28605664,29367076,30141147,30929107,31733750,32549326,33368681,34187729,35002234,35816110,36643433,37503647,38410320,39368726,40373635,41415151,42478309,43551941,..
12996,Senegal,SP.POP.TOTL,0,0,7241573,7461567,7686866,7915080,8143140,8369125,8591861,8812695,9035367,9265135,9505862,9758841,10023194,10297956,10581316,10871908,11169549,11474661,11787123,12106865,12433728,..
12997,Singapore,SP.POP.TOTL,0,0,3047000,3135100,3230700,3313500,3419000,3524500,3670700,3796000,3927200,3958700,4027900,4138000,4176000,4114800,4166700,4265800,4401400,4588600,4839400,4987600,5076700,..
12998,Small island developing states,SP.POP.TOTL,0,0,48211366,48976447.8253394,49758294.527912,50539767.0201667,51339904.6820815,52119949,52938665.4251267,53714767.4199505,54471355.0511581,55126178.364077,55822056.5513766,56584860.619063,57280509.2244465,57874566,58580476,59319709,60080521,60875489,61727395.5601041,62469891.7444837,63154684,..
12999,Solomon Islands,SP.POP.TOTL,0,0,309527,318371,327529,336960,346599,356404,366363,376511,386906,397627,408732,420232,432107,444344,456919,469805,483000,496490,510221,524125,538148,..
13000,Sierra Leone,SP.POP.TOTL,0,0,3981567,3995290,3979553,3946835,3915066,3898363,3898177,3913681,3953705,4028260,4143115,4303850,4505515,4730020,4952134,5153435,5327364,5478289,5612129,5739293,5867536,..
13001,El Salvador,SP.POP.TOTL,0,0,5332842,5413269,5498489,5584047,5663820,5733401,5791403,5839103,5878097,5911094,5940305,5966027,5988233,6008523,6028792,6050513,6074487,6100868,6129628,6160423,6192993,..
13002,San Marino,SP.POP.TOTL,0,0,24134,24442,24769,25098,25406,25678,25897,26077,26271,26551,26967,27543,28251,29013,29722,30301,30721,31007,31198,31359,31534,..
13003,Somalia,SP.POP.TOTL,0,0,6599249,6585079,6543380,6498410,6484228,6524697,6628554,6786636,6982940,7193120,7399033,7596920,7791254,7981955,8170899,8359859,8547497,8733493,8922260,9119848,9330872,..
13004,Serbia,SP.POP.TOTL,0,0,7586000,7595636,7646424.34930836,7699306.77400001,7734639.24298694,7738986.59754784,7708878.20504981,7649630.75190691,7567745,7540401,7516346,7503433,7500031,7480591,7463157,7440769,7411569,7381579,7350221,7320807,7292574,..
13005,Sub-Saharan Africa,SP.POP.TOTL,0,0,512441809,526517575.605253,540885096.753492,555533254.805511,570451252.284243,585630643,601095565.953756,616864105.038342,632967300.777234,649455216.53414,666359387,683485056,700720220,718320983,736300101,754689489,773506277,792757258,812501589,832763504,853566225,..
13006,Sao Tome and Principe,SP.POP.TOTL,0,0,116117,118512,120835,123137,125488,127935,130499,133152,135838,138475,141010,143430,145761,148038,150311,152622,154970,157361,159852,162515,165397,..
